ID,Task
132861,0
63143,0
80400,0
104350,0
134084,0
46170,0
30720,0
93432,0
32290,0
5821,0
133857,0
18775,0
141492,0
14594,0
58183,0
71619,0
142722,0
72298,0
11515,0
20496,0
39425,0
83968,0
110900,0
104214,0
42302,0
42750,0
20573,0
131179,0
30126,0
129053,0
3885,0
126674,0
57715,0
33902,0
133815,0
37285,0
103960,0
21794,0
134379,0
19737,0
51153,0
67317,0
103147,0
46601,0
38395,0
61946,0
74502,0
43797,0
141791,0
31641,0
121520,0
91735,0
1761,0
22017,0
145410,0
47796,0
43342,0
98149,0
104535,0
134907,0
10145,0
11855,0
122705,0
75509,0
38988,0
116111,0
139463,0
36679,0
23751,0
136409,0
103674,0
97474,0
12950,0
79997,0
90090,0
130132,0
56465,0
20596,0
85955,0
58682,0
27101,0
93073,0
124132,0
107632,0
19914,0
101180,0
10513,0
103980,0
39144,0
1807,0
119992,0
11405,0
28765,0
119964,0
126811,0
80328,0
67349,0
10964,0
133049,0
93871,0
20318,0
109624,0
171,0
73734,0
95371,0
21820,0
123381,0
77931,0
21225,0
127036,0
77451,0
62804,0
57749,0
50706,0
88048,0
34661,0
87886,0
109573,0
26146,0
142773,0
84906,0
120242,0
114258,0
69418,0
95073,0
33954,0
43355,0
25768,0
58370,0
138776,0
25013,0
48578,0
1256,0
86669,0
91445,0
89258,0
60326,0
67351,0
36255,0
44701,0
43546,0
4255,0
59505,0
142035,0
130415,0
63787,0
132735,0
7064,0
18092,0
138420,0
44466,0
120750,0
19915,0
53555,0
98178,0
59479,0
12455,0
50925,0
16688,0
100316,0
10940,0
74995,0
119572,0
704,0
40890,0
103664,0
26276,0
129093,0
126282,0
117539,0
20330,0
39586,0
36053,0
82585,0
55657,0
23663,0
69372,0
142902,0
11425,0
101212,0
129341,0
90325,0
91365,0
17138,0
91143,0
75460,0
107067,0
53089,0
96884,0
13996,0
16458,0
127964,0
13900,0
46491,0
122751,0
143292,0
22005,0
101118,0
28621,0
46139,0
7448,0
41300,0
68579,0
123259,0
113186,0
27863,0
256,0
34132,0
103135,0
113323,0
100348,0
56127,0
142910,0
109607,0
92974,0
67620,0
48471,0
11445,0
20078,0
82337,0
85153,0
86480,0
22058,0
113191,0
50254,0
143848,0
126386,0
125841,0
100982,0
39295,0
65284,0
123620,0
119829,0
6143,0
82890,0
142169,0
124864,0
111842,0
98641,0
41217,0
131246,0
120136,0
8617,0
50844,0
32575,0
90164,0
11617,0
114084,0
37418,0
17781,0
103675,0
74870,0
111766,0
65872,0
8464,0
127603,0
119152,0
127844,0
29245,0
53284,0
128478,0
103161,0
15112,0
940,0
30787,0
134318,0
117335,0
53154,0
25227,0
2581,0
35090,0
58021,0
32516,0
79496,0
6291,0
26334,0
11505,0
97844,0
55882,0
59348,0
95783,0
32849,0
46683,0
8852,0
46055,0
72641,0
144526,0
55666,0
54019,0
39924,0
91456,0
110654,0
71748,0
136031,0
63028,0
113454,0
56186,0
135032,0
9400,0
111464,0
41079,0
42007,0
63548,0
22850,0
144616,0
12808,0
81990,0
90771,0
98718,0
26118,0
110292,0
117234,0
87146,0
11704,0
12933,0
81579,0
46884,0
25173,0
113448,0
8350,0
32987,0
117009,0
671,0
94600,0
5171,0
135278,0
30635,0
69156,0
59335,0
45212,0
34013,0
121392,0
11130,0
89058,0
7149,0
65357,0
52844,0
104834,0
119709,0
41805,0
107085,0
35835,0
51289,0
118106,0
26486,0
133164,0
90942,0
96163,0
14114,0
28513,0
5953,0
141168,0
142283,0
25858,0
8773,0
116036,0
100532,0
107113,0
100844,0
70736,0
70079,0
4419,0
137381,0
111015,0
38110,0
135983,0
6696,0
74647,0
128842,0
111866,0
70705,0
62682,0
33008,0
128654,0
71350,0
41628,0
8859,0
132995,0
2158,0
6292,0
72860,0
85047,0
109775,0
102002,0
30414,0
21634,0
2137,0
28945,0
46942,0
39408,0
99939,0
71781,0
50571,0
25643,0
90959,0
57497,0
89617,0
58118,0
44184,0
21396,0
29013,0
82855,0
91219,0
67566,0
139542,0
76976,0
80613,0
32008,0
13198,0
138964,0
20944,0
102570,0
118730,0
20686,0
11903,0
102998,0
31731,0
104659,0
137063,0
9911,0
68294,0
102868,0
135507,0
117398,0
21714,0
88788,0
116414,0
83827,0
15510,0
75308,0
21142,0
108081,0
121007,0
23136,0
139397,0
79234,0
47272,0
46949,0
10220,0
85792,0
128485,0
54723,0
116935,0
119814,0
54138,0
20479,0
51872,0
77669,0
89808,0
113864,0
30082,0
67668,0
47169,0
84832,0
89172,0
143437,0
35956,0
80285,0
29979,0
92824,0
126193,0
67093,0
29758,0
121369,0
113324,0
99993,0
124470,0
30945,0
70604,0
39786,0
111615,0
21785,0
97717,0
5503,0
73399,0
20511,0
47372,0
114933,0
137948,0
129955,0
6323,0
140454,0
77571,0
70967,0
49482,0
3686,0
71711,0
100742,0
89392,0
112327,0
94991,0
80156,0
127254,0
28294,0
29724,0
117437,0
66785,0
118271,0
73263,0
51130,0
128336,0
70573,0
142099,0
52456,0
25964,0
106294,0
46645,0
34154,0
92445,0
57619,0
18571,0
20158,0
140608,0
36728,0
103448,0
96938,0
52261,0
49204,0
30820,0
85359,0
66906,0
84489,0
57424,0
567,0
119856,0
123363,0
97024,0
31140,0
17794,0
106251,0
8224,0
81514,0
92898,0
47921,0
88384,0
86825,0
73234,0
75829,0
104783,0
8544,0
50596,0
134421,0
140850,0
80139,0
96221,0
572,0
76024,0
87195,0
54591,0
45719,0
123773,0
48420,0
98918,0
144387,0
93692,0
43590,0
131336,0
82621,0
133266,0
97360,0
8760,0
64494,0
19418,0
75526,0
42138,0
285,0
126428,0
21404,0
14727,0
67820,0
23443,0
32327,0
78021,0
144519,0
80651,0
106042,0
577,0
33752,0
19393,0
138678,0
17553,0
58469,0
61875,0
18370,0
103009,0
78190,0
99815,0
83624,0
79206,0
67832,0
118338,0
26978,0
79080,0
28814,0
13716,0
143513,0
107511,0
26847,0
70238,0
74871,0
85368,0
112534,0
114956,0
18421,0
32375,0
107356,0
59708,0
64706,0
6488,0
141947,0
63637,0
78594,0
72784,0
66110,0
71400,0
123801,0
42211,0
9562,0
81430,0
126680,0
100437,0
29441,0
36465,0
33548,0
101587,0
132402,0
190,0
116051,0
141151,0
77954,0
114196,0
110358,0
116085,0
12258,0
29451,0
28144,0
27893,0
141258,0
46394,0
124525,0
110311,0
71951,0
24145,0
28499,0
4253,0
74565,0
60448,0
107330,0
37055,0
11574,0
111179,0
75039,0
15693,0
74649,0
47778,0
66703,0
60407,0
26193,0
66965,0
79237,0
47861,0
129742,0
86110,0
75632,0
40929,0
21348,0
9263,0
68318,0
32546,0
19791,0
74671,0
68219,0
99560,0
35474,0
57780,0
16408,0
120959,0
31168,0
49034,0
111440,0
139450,0
58707,0
94695,0
49171,0
113666,0
143029,0
36341,0
15727,0
124023,0
121955,0
17006,0
70617,0
135846,0
50080,0
74094,0
16345,0
111966,0
20900,0
91794,0
11581,0
97790,0
141819,0
2490,0
118031,0
137471,0
129079,0
9464,0
44163,0
17045,0
130200,0
35924,0
83644,0
139420,0
81677,0
137549,0
72533,0
133091,0
81620,0
54709,0
121582,0
107006,0
27327,0
131664,0
96364,0
21194,0
700,0
5133,0
109319,0
21513,0
45739,0
63538,0
38500,0
66365,0
31517,0
49672,0
94544,0
56046,0
15207,0
48454,0
52114,0
20114,0
89050,0
7433,0
122588,0
116968,0
48572,0
5354,0
100503,0
11066,0
67675,0
49005,0
141797,0
19902,0
84214,0
77771,0
10720,0
6417,0
145097,0
23962,0
113395,0
121193,0
66842,0
49893,0
100054,0
92265,0
114471,0
9255,0
41653,0
120077,0
92287,0
60129,0
15697,0
1598,0
10903,0
128690,0
5979,0
105046,0
12350,0
44461,0
104069,0
106029,0
122864,0
33309,0
66959,0
13575,0
18308,0
26320,0
36305,0
66792,0
106144,0
18926,0
85891,0
80492,0
92895,0
39105,0
52898,0
71593,0
21980,0
21591,0
105064,0
105918,0
64768,0
36209,0
11335,0
40842,0
126426,0
27556,0
57444,0
13752,0
5759,0
11458,0
7382,0
78810,0
24480,0
33475,0
97996,0
74197,0
19018,0
114623,0
106413,0
44535,0
69101,0
5828,0
52024,0
130572,0
96790,0
88163,0
76669,0
72837,0
129784,0
38647,0
140855,0
85560,0
108363,0
45571,0
45634,0
104237,0
8653,0
18783,0
122935,0
46877,0
94039,0
108229,0
45947,0
14266,0
2338,0
91235,0
93855,0
130275,0
57632,0
99971,0
24096,0
62608,0
82132,0
132409,0
92927,0
49933,0
112005,0
102274,0
71207,0
84209,0
17917,0
100519,0
38246,0
134962,0
97334,0
63457,0
63512,0
20586,0
15694,0
112957,0
125881,0
130315,0
18116,0
32972,0
82416,0
36400,0
124934,0
87405,0
89024,0
41977,0
75373,0
78238,0
72395,0
20252,0
81967,0
107922,0
73476,0
113425,0
21765,0
125375,0
49751,0
105911,0
30035,0
16913,0
12283,0
121043,0
30097,0
73100,0
22095,0
97592,0
13757,0
39788,0
27783,0
58201,0
36714,0
37322,0
136757,0
139187,0
71769,0
110451,0
2406,0
4148,0
136251,0
69167,0
138629,0
29438,0
91059,0
98192,0
62198,0
19775,0
50685,0
14038,0
42645,0
17479,0
13838,0
49453,0
98850,0
36871,0
114379,0
14179,0
123654,0
102976,0
142130,0
5864,0
135621,0
14473,0
85131,0
27772,0
144337,0
85408,0
116951,0
12700,0
31272,0
36107,0
76966,0
12829,0
70331,0
144386,0
38837,0
57351,0
134170,0
119557,0
93983,0
71806,0
123557,0
75227,0
34454,0
8643,0
92074,0
36765,0
68981,0
138994,0
12977,0
32444,0
20198,0
41332,0
22251,0
8245,0
110528,0
124163,0
1763,0
90190,0
143810,0
116778,0
10671,0
5346,0
105854,0
135976,0
74586,0
122652,0
45524,0
121474,0
80143,0
143950,0
102162,0
27942,0
66014,0
49405,0
137367,0
121895,0
50753,0
23965,0
130054,0
97889,0
5415,0
139778,0
38827,0
82040,0
100472,0
94662,0
17518,0
73853,0
59377,0
48259,0
66485,0
21148,0
118848,0
59742,0
70008,0
25496,0
131707,0
92695,0
119065,0
139502,0
66510,0
73552,0
88438,0
44218,0
118059,0
47680,0
108778,0
71987,0
43934,0
92848,0
87624,0
70444,0
128927,0
57889,0
133330,0
104435,0
21423,0
20138,0
44002,0
99975,0
94798,0
107322,0
34721,0
90001,0
138242,0
17183,0
90324,0
15365,0
51615,0
107794,0
53224,0
67449,0
77457,0
96246,0
112107,0
37816,0
15509,0
24452,0
101949,0
68217,0
44267,0
61392,0
122390,0
16861,0
75789,0
47610,0
78388,0
10565,0
105872,0
108677,0
23020,0
138676,0
83939,0
91022,0
43427,0
18944,0
81414,0
64011,0
122702,0
58746,0
127120,0
77968,0
63752,0
30468,0
104047,0
11838,0
117325,0
3010,0
89442,0
118983,0
20235,0
138798,0
113217,0
73254,0
98184,0
28367,0
81327,0
54392,0
130667,0
134791,0
133307,0
132952,0
55169,0
5308,0
96333,0
77862,0
34156,0
103647,0
90062,0
127627,0
125787,0
133191,0
47957,0
16578,0
20865,0
81321,0
117854,0
108351,0
40911,0
125171,0
29247,0
27519,0
109546,0
8579,0
137501,0
86274,0
107458,0
57430,0
72536,0
125408,0
30462,0
65801,0
65174,0
122685,0
46296,0
127508,0
24994,0
73982,0
136886,0
11749,0
107402,0
118215,0
94723,0
27977,0
108311,0
118375,0
38905,0
47514,0
129319,0
29337,0
31958,0
16649,0
14948,0
50792,0
3511,0
128067,0
45539,0
82310,0
127552,0
56260,0
61313,0
118021,0
3313,0
35213,0
23861,0
2323,0
88910,0
132259,0
134709,0
71053,0
63415,0
77055,0
88089,0
83137,0
31273,0
91866,0
111758,0
34419,0
30275,0
129247,0
107718,0
59609,0
27530,0
6389,0
106499,0
144934,0
138457,0
138683,0
90356,0
83448,0
56541,0
548,0
144207,0
64064,0
8399,0
107310,0
12608,0
58588,0
108071,0
3882,0
41297,0
29455,0
139917,0
91383,0
124404,0
12751,0
141555,0
25882,0
107936,0
22526,0
5185,0
31549,0
4615,0
27607,0
99048,0
46955,0
88523,0
101562,0
94407,0
116420,0
141857,0
27280,0
79350,0
104174,0
38232,0
143291,0
89768,0
93521,0
70804,0
18625,0
120352,0
22396,0
114736,0
93738,0
42752,0
129543,0
80557,0
23803,0
143122,0
97530,0
65493,0
106834,0
124002,0
7268,0
126785,0
93545,0
36729,0
25245,0
6324,0
77821,0
66806,0
43759,0
70548,0
1318,0
34660,0
16797,0
16998,0
39039,0
8296,0
60158,0
73611,0
91623,0
58722,0
17351,0
23455,0
102234,0
83245,0
28076,0
113416,0
57555,0
123172,0
41700,0
77378,0
42104,0
51834,0
10093,0
52583,0
100031,0
35129,0
70526,0
44416,0
143942,0
1718,0
74485,0
43626,0
8569,0
127633,0
65684,0
81865,0
116964,0
134401,0
41014,0
66975,0
127221,0
35221,0
42584,0
139481,0
62605,0
6913,0
61841,0
53012,0
15082,0
63121,0
79469,0
104747,0
98188,0
64827,0
10615,0
83823,0
85755,0
74297,0
61237,0
61100,0
21975,0
20824,0
31120,0
63018,0
43429,0
88506,0
17303,0
105214,0
58728,0
29291,0
100739,0
15696,0
80750,0
37561,0
142253,0
45744,0
413,0
99149,0
140711,0
53669,0
83350,0
15645,0
33759,0
138840,0
140168,0
26411,0
15610,0
59995,0
133965,0
2507,0
104539,0
470,0
71829,0
86251,0
40166,0
122846,0
110054,0
128984,0
113449,0
141834,0
136768,0
75385,0
88045,0
65532,0
117104,0
28826,0
109714,0
16434,0
129416,0
10359,0
65273,0
49276,0
99535,0
62826,0
71355,0
70769,0
108430,0
2276,0
105063,0
96933,0
112758,0
91397,0
35154,0
116496,0
72440,0
124240,0
47807,0
72460,0
96079,0
129813,0
130477,0
136591,0
70383,0
75429,0
90695,0
122821,0
23967,0
86707,0
57266,0
96222,0
30495,0
29816,0
143630,0
90422,0
54451,0
50633,0
104456,0
136298,0
124091,0
30310,0
65502,0
92364,0
90494,0
99150,0
18106,0
111755,0
140036,0
70522,0
29976,0
40333,0
100006,0
47074,0
74829,0
53306,0
119912,0
123757,0
42152,0
60425,0
73407,0
79032,0
11919,0
17994,0
26494,0
136167,0
81400,0
5488,0
60769,0
143869,0
120281,0
140238,0
22173,0
46237,0
52687,0
136000,0
108022,0
21448,0
102131,0
78843,0
87380,0
6235,0
39450,0
124043,0
5705,0
125879,0
20259,0
32594,0
71968,0
91482,0
65386,0
111331,0
76659,0
115185,0
77269,0
124691,0
86824,0
54829,0
116179,0
80827,0
38460,0
75161,0
51311,0
10808,0
73518,0
61342,0
28716,0
103734,0
32792,0
87271,0
100089,0
115727,0
38417,0
105734,0
107377,0
64436,0
130044,0
3059,0
9694,0
111366,0
80295,0
50011,0
129558,0
81737,0
136378,0
57127,0
11466,0
113506,0
70460,0
4599,0
70785,0
143701,0
95497,0
82342,0
49674,0
64163,0
122132,0
69267,0
76780,0
73048,0
51820,0
67479,0
135856,0
40437,0
47314,0
57920,0
110064,0
118534,0
87881,0
49011,0
131863,0
9500,0
88034,0
34014,0
75092,0
51501,0
125324,0
30951,0
57066,0
74394,0
118147,0
142076,0
124654,0
4689,0
54735,0
144031,0
12435,0
81150,0
56569,0
57533,0
26454,0
45558,0
51388,0
126402,0
32999,0
109401,0
75982,0
25638,0
5175,0
68303,0
110970,0
105752,0
23476,0
98520,0
50517,0
87510,0
54257,0
117044,0
88872,0
24005,0
86793,0
39822,0
122896,0
63661,0
69112,0
94707,0
86626,0
112089,0
18190,0
114519,0
61990,0
125935,0
33880,0
85181,0
129734,0
144883,0
135477,0
95743,0
43765,0
136740,0
144722,0
55225,0
62856,0
60202,0
140686,0
27153,0
105500,0
145438,0
128616,0
99310,0
47882,0
75530,0
9418,0
1910,0
123011,0
106263,0
121746,0
22446,0
65797,0
111962,0
117605,0
14194,0
90708,0
6527,0
46232,0
9980,0
78312,0
9150,0
42622,0
12683,0
118446,0
6882,0
81771,0
91330,0
90342,0
9897,0
119649,0
132647,0
69220,0
107343,0
47682,0
53378,0
53362,0
44177,0
29216,0
77377,0
91785,0
83708,0
23317,0
106787,0
70811,0
97896,0
48748,0
31121,0
70020,0
121986,0
125507,0
125301,0
7576,0
85942,0
43340,0
55321,0
98433,0
83065,0
39523,0
39961,0
99571,0
116736,0
43917,0
20130,0
39681,0
127709,0
73279,0
87042,0
76900,0
67022,0
16874,0
1501,0
78553,0
126139,0
38944,0
57242,0
24695,0
83736,0
137980,0
91690,0
74494,0
139845,0
114282,0
15069,0
43276,0
85450,0
15614,0
138850,0
74054,0
133676,0
64603,0
57415,0
124415,0
96087,0
124848,0
16514,0
18391,0
36297,0
1081,0
59812,0
58089,0
48165,0
70142,0
80466,0
82660,0
142034,0
93751,0
134695,0
70851,0
48089,0
21010,0
106482,0
130765,0
4710,0
76219,0
92826,0
83852,0
6916,0
12124,0
60701,0
6065,0
71994,0
51264,0
62799,0
142899,0
38834,0
39949,0
115319,0
37699,0
138433,0
129212,0
62295,0
45658,0
112751,0
66166,0
108657,0
27457,0
21926,0
12196,0
123064,0
89800,0
78825,0
59640,0
91231,0
104075,0
64563,0
103991,0
8121,0
67288,0
55293,0
100407,0
50078,0
602,0
103571,0
88551,0
56476,0
64607,0
107364,0
120521,0
31150,0
13624,0
59135,0
883,0
117381,0
25119,0
55936,0
134397,0
110010,0
134649,0
103618,0
56033,0
119089,0
97855,0
77861,0
129888,0
28267,0
39086,0
96967,0
43879,0
138612,0
85709,0
73726,0
134320,0
15083,0
87853,0
26776,0
58221,0
85858,0
90488,0
71430,0
50838,0
59280,0
99526,0
115484,0
84372,0
14025,0
78934,0
73554,0
20549,0
5579,0
78975,0
103831,0
118518,0
14597,0
58808,0
31047,0
107863,0
505,0
82275,0
122086,0
111926,0
127265,0
66098,0
65349,0
54264,0
34227,0
84852,0
75666,0
132777,0
111246,0
86334,0
144214,0
8535,0
13864,0
116066,0
66369,0
39259,0
30650,0
77592,0
124238,0
65561,0
23369,0
126625,0
21537,0
14005,0
131280,0
47605,0
53018,0
85803,0
132490,0
113370,0
1549,0
57273,0
58142,0
50384,0
125363,0
137155,0
99145,0
87070,0
144288,0
2547,0
7863,0
19980,0
7941,0
60317,0
63775,0
78099,0
130060,0
42540,0
12881,0
40401,0
139581,0
63799,0
138866,0
136867,0
40646,0
84972,0
145418,0
72951,0
22372,0
75701,0
136443,0
14121,0
2893,0
82272,0
107895,0
14598,0
2950,0
28331,0
101157,0
90479,0
128470,0
86953,0
23643,0
70922,0
11811,0
26721,0
88368,0
96046,0
102604,0
72041,0
82587,0
89864,0
108337,0
77414,0
89048,0
76415,0
138077,0
64676,0
44539,0
50523,0
79004,0
44473,0
102991,0
98922,0
44139,0
63459,0
134848,0
112153,0
20445,0
130774,0
40471,0
75383,0
14486,0
6946,0
54265,0
3365,0
12270,0
127444,0
61793,0
103327,0
81752,0
131682,0
342,0
132575,0
65134,0
31683,0
29902,0
129021,0
291,0
35366,0
127569,0
44224,0
59814,0
113899,0
121316,0
108996,0
115222,0
74025,0
118873,0
111816,0
65166,0
33721,0
63508,0
50949,0
295,0
35792,0
56466,0
139382,0
16206,0
76807,0
39890,0
122957,0
666,0
89211,0
39707,0
11627,0
4773,0
82497,0
90533,0
3431,0
55637,0
76931,0
127204,0
72890,0
110850,0
143357,0
142737,0
139461,0
4735,0
89420,0
33011,0
88192,0
103149,0
29120,0
30933,0
127623,0
71961,0
77964,0
99595,0
37592,0
138670,0
18959,0
102285,0
14215,0
124738,0
37526,0
80548,0
30316,0
43005,0
140067,0
6232,0
128717,0
36459,0
34910,0
12885,0
75233,0
93380,0
10849,0
143242,0
145012,0
42962,0
103141,0
74856,0
57680,0
73826,0
55528,0
104239,0
83667,0
35782,0
144604,0
116105,0
37776,0
40899,0
91011,0
67597,0
138663,0
37902,0
70266,0
141092,0
25047,0
21806,0
109976,0
5960,0
106163,0
11978,0
27543,0
66163,0
13774,0
52816,0
122228,0
60875,0
126996,0
21321,0
35881,0
55875,0
72945,0
106935,0
55717,0
80735,0
37072,0
56124,0
56181,0
41861,0
6848,0
20579,0
86082,0
31824,0
64675,0
111005,0
41124,0
141767,0
122119,0
6248,0
14503,0
97765,0
30324,0
1346,0
50376,0
98435,0
21311,0
8257,0
29188,0
109569,0
135341,0
13957,0
76062,0
134239,0
137813,0
63243,0
59621,0
53431,0
138533,0
88085,0
42741,0
21240,0
127605,0
19077,0
135101,0
37567,0
141413,0
125432,0
38670,0
63316,0
87465,0
77556,0
49397,0
17384,0
14185,0
104709,0
26545,0
68709,0
39743,0
13816,0
96916,0
32874,0
109922,0
14912,0
110117,0
19200,0
122605,0
73007,0
96404,0
24907,0
12539,0
35456,0
11459,0
133161,0
21359,0
143992,0
135147,0
79749,0
33594,0
12509,0
95499,0
13321,0
55096,0
91085,0
48084,0
81505,0
125161,0
54375,0
143203,0
91667,0
40107,0
108506,0
82822,0
79354,0
141865,0
127735,0
79187,0
80985,0
113348,0
25014,0
59950,0
27116,0
40350,0
144236,0
60786,0
135567,0
51401,0
40805,0
142370,0
50830,0
135706,0
63555,0
14475,0
120599,0
6908,0
42825,0
50008,0
51930,0
2073,0
116836,0
133694,0
60377,0
90659,0
36747,0
58426,0
109192,0
89515,0
10841,0
36873,0
91738,0
85055,0
116391,0
130508,0
140834,0
141445,0
66398,0
32778,0
38133,0
9594,0
29318,0
25770,0
110308,0
99918,0
86681,0
72413,0
97596,0
38271,0
144614,0
121979,0
69988,0
59689,0
21332,0
115741,0
85232,0
42079,0
96041,0
7748,0
43865,0
79531,0
86171,0
92637,0
102817,0
53713,0
128641,0
12563,0
64302,0
32763,0
109761,0
137806,0
88912,0
4314,0
42906,0
109292,0
139673,0
127970,0
7995,0
98508,0
144506,0
100753,0
127566,0
11968,0
8053,0
113137,0
120322,0
124263,0
60676,0
39572,0
62590,0
38212,0
53082,0
134111,0
53199,0
108403,0
124378,0
56407,0
92455,0
114703,0
98363,0
77274,0
2211,0
26647,0
37800,0
99718,0
105090,0
105482,0
56805,0
101962,0
121329,0
85284,0
5946,0
85810,0
9889,0
99177,0
25794,0
43142,0
76082,0
131114,0
90824,0
39672,0
97836,0
61002,0
69028,0
67701,0
49705,0
11082,0
17902,0
93065,0
127255,0
117482,0
23433,0
133812,0
83976,0
91486,0
74611,0
134190,0
136959,0
33171,0
45651,0
137228,0
133831,0
71985,0
59218,0
103805,0
35964,0
125610,0
20675,0
123095,0
73683,0
93642,0
6192,0
36665,0
27638,0
62092,0
7019,0
10243,0
6602,0
72703,0
87020,0
133799,0
45892,0
38257,0
130745,0
6098,0
103747,0
135808,0
120326,0
143250,0
120133,0
34431,0
130791,0
56266,0
35545,0
129481,0
103124,0
136101,0
98486,0
21358,0
41660,0
143281,0
23917,0
80376,0
70950,0
114418,0
110781,0
13308,0
71610,0
78215,0
83043,0
55676,0
112211,0
58419,0
67533,0
127971,0
102490,0
10757,0
131598,0
28565,0
2538,0
114542,0
144544,0
126451,0
28256,0
15114,0
18364,0
110953,0
79473,0
105371,0
77747,0
40101,0
107810,0
20591,0
140880,0
12481,0
50274,0
121025,0
7351,0
140158,0
125717,0
58463,0
89672,0
129872,0
113799,0
126603,0
29478,0
47490,0
80683,0
35005,0
63562,0
29964,0
10214,0
16842,0
97107,0
143002,0
58345,0
79492,0
3507,0
42626,0
51301,0
47248,0
115539,0
103462,0
39445,0
138169,0
102530,0
79934,0
61057,0
142962,0
137820,0
105532,0
62725,0
84635,0
94820,0
26541,0
625,0
112462,0
35047,0
6552,0
83830,0
106202,0
56027,0
88931,0
7442,0
31154,0
131261,0
47899,0
32581,0
24812,0
69148,0
107265,0
22693,0
75771,0
135826,0
32168,0
42274,0
62819,0
81558,0
127012,0
45755,0
8105,0
40778,0
96506,0
18353,0
25097,0
38571,0
52332,0
80931,0
11778,0
73887,0
10912,0
133584,0
93781,0
142535,0
63736,0
97891,0
57601,0
39166,0
97205,0
44457,0
134749,0
32062,0
144030,0
57537,0
105697,0
59196,0
32455,0
106663,0
48117,0
64764,0
99077,0
42361,0
34652,0
131288,0
140556,0
14035,0
89840,0
132630,0
119453,0
9720,0
50752,0
32738,0
62207,0
114032,0
78624,0
72615,0
17436,0
112395,0
56179,0
67911,0
138659,0
130695,0
101848,0
10201,0
83789,0
62443,0
86868,0
74316,0
78127,0
68652,0
20560,0
17901,0
135025,0
112849,0
136783,0
52518,0
88772,0
113444,0
88649,0
114438,0
38806,0
75572,0
77470,0
14330,0
80160,0
61911,0
88101,0
39618,0
77548,0
6091,0
105458,0
134389,0
40206,0
5418,0
24852,0
1770,0
124181,0
67536,0
102103,0
38410,0
55510,0
134259,0
48600,0
2231,0
111433,0
102149,0
58320,0
71276,0
79574,0
106514,0
101353,0
77461,0
89264,0
123194,0
19729,0
88316,0
9986,0
10293,0
85880,0
59436,0
79822,0
8035,0
110185,0
96118,0
107152,0
143783,0
50145,0
21934,0
10407,0
42614,0
134880,0
8340,0
109048,0
121762,0
121541,0
67706,0
32312,0
135929,0
85287,0
74075,0
93741,0
61796,0
90163,0
7768,0
12403,0
29559,0
120655,0
64452,0
93647,0
59553,0
140751,0
80044,0
125263,0
100594,0
50173,0
130434,0
95724,0
42880,0
11785,0
2971,0
93322,0
25603,0
99227,0
103600,0
86185,0
77577,0
119698,0
32221,0
68314,0
134237,0
66613,0
96518,0
111028,0
94251,0
137685,0
141169,0
66977,0
108367,0
124309,0
78237,0
8318,0
105847,0
112152,0
88329,0
55166,0
54060,0
107559,0
128436,0
52939,0
41155,0
9991,0
66999,0
12001,0
137657,0
107411,0
33467,0
42618,0
117607,0
1185,0
47910,0
36987,0
96800,0
79307,0
47087,0
94829,0
91333,0
95334,0
25100,0
106047,0
76259,0
112193,0
72221,0
105663,0
4594,0
71928,0
76622,0
56415,0
115002,0
104055,0
99540,0
131349,0
84443,0
84198,0
35066,0
17201,0
75472,0
114553,0
61740,0
125957,0
37604,0
97867,0
25228,0
94885,0
109926,0
35685,0
122713,0
65286,0
44026,0
41180,0
10790,0
71607,0
99980,0
81695,0
93327,0
71426,0
115040,0
82936,0
49100,0
106761,0
143554,0
29506,0
75098,0
142206,0
135076,0
120660,0
79123,0
48358,0
59537,0
34375,0
66870,0
68775,0
26127,0
84781,0
97070,0
53415,0
114997,0
129026,0
87839,0
62711,0
35060,0
70528,0
42853,0
120982,0
119237,0
82090,0
41294,0
53718,0
17792,0
28492,0
133102,0
115,0
130114,0
113590,0
111173,0
113563,0
127271,0
2327,0
61131,0
78988,0
43829,0
30376,0
74793,0
49536,0
52308,0
1576,0
129902,0
29032,0
26420,0
117273,0
7763,0
116696,0
118483,0
37521,0
124392,0
6728,0
37100,0
1945,0
126853,0
106013,0
76715,0
20983,0
107847,0
140066,0
23546,0
87337,0
38431,0
92944,0
97106,0
22685,0
3878,0
4575,0
83109,0
79045,0
83924,0
123887,0
94291,0
14061,0
145450,0
43134,0
62498,0
101252,0
113405,0
141428,0
9181,0
79272,0
88863,0
76838,0
76017,0
95801,0
78112,0
82564,0
105208,0
127680,0
48884,0
117661,0
118295,0
66541,0
35040,0
41550,0
12732,0
116893,0
133527,0
53287,0
82190,0
60195,0
8138,0
64160,0
65575,0
96869,0
115045,0
72885,0
906,0
118283,0
7141,0
95162,0
75670,0
64282,0
56304,0
32982,0
103219,0
83936,0
66530,0
41880,0
138864,0
13430,0
38534,0
124173,0
26051,0
3738,0
130329,0
37601,0
141547,0
104341,0
14399,0
55250,0
105026,0
119807,0
96577,0
111330,0
111700,0
53110,0
4665,0
10213,0
41278,0
137236,0
92723,0
21862,0
68771,0
118655,0
121736,0
95986,0
28399,0
102608,0
103159,0
125765,0
17933,0
49785,0
55336,0
137928,0
75751,0
50280,0
130488,0
24684,0
64815,0
12916,0
37090,0
25730,0
68313,0
50474,0
17497,0
65023,0
53040,0
12355,0
130093,0
124055,0
117906,0
101602,0
42518,0
124211,0
